WOJ;POW;GMI;RODZ_GMI;RM;MZ;NAZWA;SYM;SYMPOD;STAN_NA
12;01;02;2;03;1;Podlesie Drugie;1000054;0812330;2025-01-01
12;01;02;2;03;1;Popieska;1000077;0812175;2025-01-01
12;08;02;2;03;1;Wiktorka;0319664;0319629;2025-01-01
12;06;02;2;03;1;Wygnanów;0319960;0319948;2025-01-01
12;03;04;5;03;1;Bębenki;0216036;0215893;2025-01-01
12;03;04;5;03;1;Zagórcze Duże;0216042;0215893;2025-01-01
12;13;05;2;03;1;Bugaj;0063532;0063414;2025-01-01
12;10;06;2;03;1;Mosteczna;0436513;0436460;2025-01-01
12;18;04;2;03;1;Owczarnia;0058755;0058531;2025-01-01
12;03;02;2;03;1;Włosień;0212038;0211808;2025-01-01
12;03;03;5;03;1;Okradziejówka;0213434;0213380;2025-01-01
12;03;03;5;03;1;Podlas;0213606;0213530;2025-01-01
12;12;04;2;03;1;Glinianki;0215150;0215137;2025-01-01
12;10;04;2;03;1;Molówka;0428608;0428554;2025-01-01
12;17;05;2;03;1;Majerczykówka;0468849;0468810;2025-01-01
12;17;02;2;03;1;Stołowe;0417473;0417444;2025-01-01
12;18;10;2;03;1;Brzosy;0075541;0075481;2025-01-01
12;13;05;2;03;1;Łazy;0075736;0075660;2025-01-01
12;15;08;2;03;1;Składy;0078315;0077356;2025-01-01
12;06;01;2;03;1;Ratanice;0315650;0315548;2025-01-01
12;06;01;2;03;1;Wrzosy;0316275;0316217;2025-01-01
12;09;01;5;03;1;Targoszyna;0316708;0316683;2025-01-01
12;06;03;2;03;1;Sucha;0320294;0320271;2025-01-01
12;06;04;2;03;1;Polesie;0321023;0320986;2025-01-01
12;06;07;2;03;1;Baczyn;0325618;0325529;2025-01-01
12;09;03;5;03;1;Bugaj;0327853;0327793;2025-01-01
12;15;08;2;03;1;Kącina;0077988;0077356;2025-01-01
12;15;08;2;03;1;Kolędówka;0078002;0077356;2025-01-01
12;15;08;2;03;1;Kudłata;0078031;0077356;2025-01-01
12;15;08;2;03;1;Madziarowa;0078083;0077356;2025-01-01
12;15;08;2;03;1;Miłosierna;0078143;0077356;2025-01-01
12;15;08;2;03;1;Pod Kiczorką;0078226;0077356;2025-01-01
12;15;08;2;03;1;Polanki;0078249;0077356;2025-01-01
12;15;08;2;03;1;Rąbaniska;0078278;0077356;2025-01-01
12;05;09;2;03;1;Pętna;0464828;0464811;2025-01-01
12;10;16;5;03;1;Strzebiałki;0466193;0465963;2025-01-01
12;05;10;2;03;1;Oderne;0468364;0468312;2025-01-01
12;09;06;2;03;1;Łysa Góra Druga;0333894;0333842;2025-01-01
12;15;08;2;03;1;Bory;0994615;0077356;2025-01-01
12;15;08;2;03;1;Hujdy;0077468;0077356;2025-01-01
12;15;08;2;03;1;Szczurki;0077675;0077356;2025-01-01
12;15;08;2;03;1;Buczyna;0077758;0077356;2025-01-01
12;15;08;2;03;1;Pająkówka;0995075;0077356;2025-01-01
12;15;08;2;03;1;Petułowa;0995098;0077356;2025-01-01
12;15;08;2;03;1;Płasonie;0995106;0077356;2025-01-01
12;15;08;2;03;1;Polana;0995230;0077356;2025-01-01
12;15;08;2;03;1;Surzyny;0995282;0077356;2025-01-01
12;15;08;2;03;1;Świniarka;0995320;0077356;2025-01-01
12;15;08;2;03;1;Wartowa;0995454;0077356;2025-01-01
12;16;15;5;03;1;Podlas;0838387;0838335;2025-01-01
12;17;04;2;03;1;Płazówka;0468921;0468884;2025-01-01
12;18;01;5;03;1;Balonówka;0045020;0045014;2025-01-01
12;18;01;5;03;1;Łysoniówka;0045787;0045681;2025-01-01
12;10;11;5;03;1;Szczawiczne;0454860;0454853;2025-01-01
12;10;11;5;03;1;Palenica;0454936;0454913;2025-01-01
12;10;12;2;03;1;Podkamienne;0455717;0455462;2025-01-01
12;07;10;2;03;1;Witów;0456326;0456190;2025-01-01
12;07;09;2;03;1;Górna Wieś;0451607;0451429;2025-01-01
12;15;03;2;03;1;Zimzielówka;0049880;0049466;2025-01-01
12;15;08;2;03;1;Kudzie;0078048;0077356;2025-01-01
12;15;08;2;03;1;Podgórze;0078232;0077356;2025-01-01
12;15;08;2;03;1;Przysłop;0078261;0077356;2025-01-01
12;13;05;2;03;1;Czerwonki;0075699;0075660;2025-01-01
12;13;05;2;03;1;Kąty;0075720;0075660;2025-01-01
12;09;06;2;03;1;Gajówki;0994503;0333842;2025-01-01
12;09;06;2;03;1;Zagrody;0994561;0333990;2025-01-01
12;15;08;2;03;1;Barankowa;0994578;0077356;2025-01-01
12;15;08;2;03;1;Barańce;0994584;0077356;2025-01-01
12;09;06;2;03;1;Wieś Pierwsza;0333948;0333842;2025-01-01
12;10;09;2;03;1;Podgóra;0444688;0444671;2025-01-01
12;10;09;2;03;1;Zawodzie;0445073;0444895;2025-01-01
12;10;09;2;03;1;Wolaki;0445328;0445104;2025-01-01
12;15;04;2;03;1;Sidzinka Mała;0419727;0419207;2025-01-01
12;07;09;2;03;1;Kalety;0989287;0451429;2025-01-01
12;18;04;2;03;1;Zadziele Małe;0058784;0058531;2025-01-01
12;13;05;2;03;1;Granica Polańska;0063549;0063414;2025-01-01
12;03;03;5;03;1;Źrebce;0213664;0213635;2025-01-01
12;18;01;5;03;1;Brzezinka Górna;0045043;0045014;2025-01-01
12;15;08;2;03;1;Burdyle;0994667;0077356;2025-01-01
12;15;08;2;03;1;Górnica;0994733;0077356;2025-01-01
12;15;08;2;03;1;Kiecka;0994791;0077356;2025-01-01
12;15;08;2;03;1;Lachy;0994880;0077356;2025-01-01
12;15;08;2;03;1;Masówka;0994940;0077356;2025-01-01
12;15;08;2;03;1;Na Madejce;0995023;0076990;2025-01-01
12;15;08;2;03;1;Mazury;0077570;0077356;2025-01-01
12;15;08;2;03;1;Piergiesowe Polanki;0077617;0077356;2025-01-01
12;15;08;2;03;1;Sule;0077669;0077356;2025-01-01
12;15;08;2;03;1;Mętle;0078137;0077356;2025-01-01
12;15;08;2;03;1;Pod Grapą;0995135;0077356;2025-01-01
12;15;08;2;03;1;Trzebuniaki;0995365;0077356;2025-01-01
12;15;08;2;03;1;Za Polaną;0995490;0077356;2025-01-01
12;15;08;2;03;1;Zakopaniec;0995543;0077356;2025-01-01
12;15;08;2;03;1;Zemliki;0995566;0077356;2025-01-01
12;15;08;2;03;1;Stróże;0078350;0077356;2025-01-01
12;07;09;2;03;1;Pulkówka;0452334;0451429;2025-01-01
12;07;09;2;03;1;Cieże;0451659;0451429;2025-01-01
12;11;10;2;03;1;Bartoszówka;0458199;0457900;2025-01-01
12;11;10;2;03;1;Jaszcze;0458271;0457900;2025-01-01
12;10;14;2;03;1;Budzyń;0460799;0460693;2025-01-01
12;10;14;2;03;1;Świercze;0460813;0460693;2025-01-01
12;07;09;2;03;1;Bieńki;0451122;0450708;2025-01-01
12;07;09;2;03;1;Kordy;0451180;0450708;2025-01-01
12;07;09;2;03;1;Miśki;0451197;0450708;2025-01-01
12;07;09;2;03;1;Puciaki;0451211;0450708;2025-01-01
12;07;09;2;03;1;Przymiarki;0451317;0450708;2025-01-01
12;07;09;2;03;1;Gargasy;0451346;0450708;2025-01-01
12;12;07;5;03;1;Barcelówka;0223823;0223792;2025-01-01
12;17;02;2;03;1;Gile;0417450;0417444;2025-01-01
12;10;03;2;03;1;Wilkonosza;0426680;0426615;2025-01-01
12;10;04;2;03;1;Podchełmie;0427891;0427520;2025-01-01
12;10;04;2;03;1;Dolinki;0428643;0428554;2025-01-01
12;13;05;2;03;1;Dalachowice;0075707;0075660;2025-01-01
12;16;14;5;03;1;Granice;0836661;0836626;2025-01-01
12;19;01;2;03;1;Darczyce;0315459;0315420;2025-01-01
12;06;01;2;03;1;Zalas;0316200;0316111;2025-01-01
12;06;02;2;03;1;Poborowice;0319730;0319718;2025-01-01
12;06;07;2;03;1;Bory Cholerzyńskie;0325096;0325067;2025-01-01
12;09;03;5;03;1;Banowice;0327586;0327534;2025-01-01
12;12;03;2;03;1;Reczkowe;0212989;0212950;2025-01-01
12;03;03;5;03;1;Podgórze;0213598;0213530;2025-01-01
12;18;06;2;03;1;Stawy;0068009;0067895;2025-01-01
12;15;08;2;03;1;Na Patoręcznej;0077250;0076990;2025-01-01
12;13;05;2;03;1;Zaolszynie;0063615;0063414;2025-01-01
12;13;06;2;03;1;Kąty;0063650;0063638;2025-01-01
12;13;06;2;03;1;Żaki;0063762;0063727;2025-01-01
12;13;06;2;03;1;Czajki;0063816;0063779;2025-01-01
12;15;07;2;03;1;Bartoszki;0070302;0069575;2025-01-01
12;15;07;2;03;1;Chrząszcze;0070325;0069575;2025-01-01
12;15;07;2;03;1;Polanka;0070414;0069575;2025-01-01
12;15;07;2;03;1;Wsiarz;0070510;0069575;2025-01-01
12;18;07;2;03;1;Sztuki;0071260;0071052;2025-01-01
12;18;07;2;03;1;Godałówka;0071448;0071307;2025-01-01
12;08;06;2;03;1;Nowopole;0264118;0264087;2025-01-01
12;02;07;2;03;1;Wygoda;0831646;0831600;2025-01-01
12;02;07;2;03;1;Brzezinki;0831988;0831942;2025-01-01
12;15;08;2;03;1;Swalisko;0078373;0077356;2025-01-01
12;15;08;2;03;1;Włosianka;0078396;0077356;2025-01-01
12;15;08;2;03;1;Zimna Dziura;0078410;0077356;2025-01-01
12;13;05;2;03;1;Zielona;0075765;0075660;2025-01-01
12;02;01;2;03;1;Jagniówka;0813660;0813513;2025-01-01
12;02;02;5;03;1;Granice;0814085;0814062;2025-01-01
12;02;02;5;03;1;Grądy Jodłowskie;0814091;0814062;2025-01-01
12;18;09;5;03;1;Gołębiówka;0074234;0074211;2025-01-01
12;18;09;5;03;1;Witkówka;0074518;0074470;2025-01-01
12;09;06;2;03;1;Pakuz;0334020;0333990;2025-01-01
12;06;16;2;03;1;Sowiarka;0343852;0343846;2025-01-01
12;06;16;2;03;1;Werbownia;0343958;0343941;2025-01-01
12;07;09;2;03;1;Zadworze;0451889;0451429;2025-01-01
12;18;03;5;03;1;Samcówka;0057129;0057052;2025-01-01
12;13;04;5;03;1;Olszyny;0057371;0057247;2025-01-01
12;10;09;2;03;1;Zarębki;0447149;0446925;2025-01-01
12;14;05;5;03;1;Kobiela;0331599;0331547;2025-01-01
12;15;05;2;03;1;Jabconiowa;0432142;0431728;2025-01-01
12;07;09;2;03;1;Trzeciaki;0450890;0450708;2025-01-01
12;07;09;2;03;1;Wójciki;0450915;0450708;2025-01-01
12;07;09;2;03;1;Wrzecionki;0450921;0450708;2025-01-01
12;07;09;2;03;1;Wydry;0450938;0450708;2025-01-01
12;11;04;2;03;1;Sromowce Średnie;0422860;0422853;2025-01-01
12;10;03;2;03;1;Podglinicze;0426450;0426360;2025-01-01
12;18;04;2;03;1;Dział Polecki;0058471;0058376;2025-01-01
12;18;04;2;03;1;Zadziele;0058761;0058531;2025-01-01
12;18;04;2;03;1;Zadziele Duże;0058778;0058531;2025-01-01
12;13;05;2;03;1;Pod Ćwierklem;0063578;0063414;2025-01-01
12;05;09;2;03;1;Długie;0464780;0464774;2025-01-01
12;07;12;2;03;1;Podlas;0467643;0467531;2025-01-01
12;07;09;2;03;1;Jurki;0451168;0450708;2025-01-01
12;07;09;2;03;1;Pazdury;0451205;0450708;2025-01-01
12;03;05;5;03;1;Stawki;0222798;0222730;2025-01-01
12;18;01;5;03;1;Bolęcina;0045698;0045681;2025-01-01
12;15;08;2;03;1;Granica;0994740;0077356;2025-01-01
12;15;08;2;03;1;Kijakowa;0994800;0077356;2025-01-01
12;15;08;2;03;1;Kwiatek;0994874;0077356;2025-01-01
12;15;08;2;03;1;Można;0994986;0077356;2025-01-01
12;15;08;2;03;1;Ogon;0995069;0077356;2025-01-01
12;15;08;2;03;1;Oblica;0077273;0076990;2025-01-01
12;15;08;2;03;1;Fujacy;0077451;0077356;2025-01-01
12;15;08;2;03;1;Gawły;0077474;0077356;2025-01-01
12;15;08;2;03;1;Łatki;0077534;0077356;2025-01-01
12;15;08;2;03;1;Pająki;0077592;0077356;2025-01-01
12;15;08;2;03;1;Piergiesi;0077600;0077356;2025-01-01
12;15;08;2;03;1;Pod Polaną;0995158;0076990;2025-01-01
12;15;08;2;03;1;Toczki;0995336;0077356;2025-01-01
12;15;08;2;03;1;U Rusina;0995402;0076990;2025-01-01
12;15;08;2;03;1;U Zaręby;0995431;0076990;2025-01-01
12;15;08;2;03;1;Zabór;0995514;0077356;2025-01-01
12;10;12;2;03;1;Rybień;0455195;0454994;2025-01-01
12;10;12;2;03;1;Pałyga;0455440;0455261;2025-01-01
12;11;10;2;03;1;Młynne;0457863;0457580;2025-01-01
12;15;08;2;03;1;Hurbalówka;0077913;0077356;2025-01-01
12;15;08;2;03;1;Jaworskie;0077936;0077356;2025-01-01
12;15;08;2;03;1;Kalina Dolna;0077959;0077356;2025-01-01
12;15;08;2;03;1;Mosorne;0078172;0077356;2025-01-01
12;15;08;2;03;1;Opaczne;0078195;0077356;2025-01-01
12;15;08;2;03;1;Sitkówka;0078309;0077356;2025-01-01
12;10;06;2;03;1;Jasionki;0436281;0436269;2025-01-01
12;09;02;2;03;1;Smugawa;0441603;0441247;2025-01-01
12;15;08;2;03;1;Smyraki;0078338;0077356;2025-01-01
12;15;08;2;03;1;U Wiechcia;0077333;0076990;2025-01-01
12;15;08;2;03;1;Budzonie;0077764;0077356;2025-01-01
12;02;07;2;03;1;Włoszyn;0831994;0831942;2025-01-01
12;08;07;2;03;1;Święcice Małe;0268748;0268725;2025-01-01
12;02;01;2;03;1;Borek;0813619;0813513;2025-01-01
12;02;01;2;03;1;Buczyna Druga;0813803;0813720;2025-01-01
12;15;07;2;03;1;Bańkowskie;0070294;0069575;2025-01-01
12;15;07;2;03;1;Polańszczyki;0070420;0069575;2025-01-01
12;18;07;2;03;1;Kąty;0071023;0070992;2025-01-01
12;18;07;2;03;1;Kamieniec;0071253;0071052;2025-01-01
12;12;07;5;03;1;Majorat;0224538;0224840;2025-01-01
12;19;03;2;03;1;Błoto;0321738;0321709;2025-01-01
12;06;07;2;03;1;Wielka Droga;0325400;0325311;2025-01-01
12;02;03;5;03;1;Zalesie;0817333;0817310;2025-01-01
12;04;02;5;03;1;Jeziorki;0817617;0817586;2025-01-01
12;04;03;2;03;1;Miłocin;0820128;0820105;2025-01-01
12;16;08;2;03;1;Świnia Góra;0830457;0830440;2025-01-01
12;18;10;2;03;1;Kuckoń;0076121;0075972;2025-01-01
12;18;10;2;03;1;Rędziny;0076138;0075972;2025-01-01
12;13;09;5;03;1;Wiglowice;0076776;0076747;2025-01-01
12;13;09;5;03;1;Bugaj;0076919;0076894;2025-01-01
12;13;06;2;03;1;Żabia Ulica;0063868;0063779;2025-01-01
12;13;07;2;03;1;Granica Głębowska;0064299;0064201;2025-01-01
12;13;04;5;03;1;Mały Czaniec;0057359;0057247;2025-01-01
12;13;04;5;03;1;Polana;0057388;0057247;2025-01-01
12;09;01;5;03;1;Burletka;0316849;0316803;2025-01-01
12;07;09;2;03;1;Liszki;0450654;0450602;2025-01-01
12;07;09;2;03;1;Gościeje;0450772;0450708;2025-01-01
12;07;09;2;03;1;Puty;0450861;0450708;2025-01-01
12;10;09;2;03;1;Byniowa Zagorzyńska;0447379;0447190;2025-01-01
12;10;05;2;03;1;Zagóra;0435324;0435152;2025-01-01
12;09;08;2;03;1;Polana;0339388;0339201;2025-01-01
12;06;11;5;03;1;Odwiśle;0335261;0335255;2025-01-01
12;06;12;5;03;1;Zagaje;0336059;0336036;2025-01-01
12;06;13;2;03;1;Podzamcze;0337314;0337231;2025-01-01
12;10;10;2;03;1;Cichawa;0447830;0447741;2025-01-01
12;19;03;2;03;1;Podlas Gruszczański;0321690;0321626;2025-01-01
12;10;04;2;03;1;Brzezie;0426800;0426710;2025-01-01
12;16;14;5;03;1;Kanada;0836678;0836626;2025-01-01
12;07;09;2;03;1;Kuśnierze;0451910;0451429;2025-01-01
12;10;09;2;03;1;Kadeczka;0446635;0446530;2025-01-01
12;10;09;2;03;1;Dybce;0447037;0446925;2025-01-01
12;07;04;2;03;1;Gruszów;0430189;0430150;2025-01-01
12;15;05;2;03;1;Gąsiorówka;0432136;0431728;2025-01-01
12;19;05;5;03;1;Lasowice;0340500;0340405;2025-01-01
12;06;16;2;03;1;Koziary;0343697;0343674;2025-01-01
12;06;16;2;03;1;Gacki;0344053;0344030;2025-01-01
12;02;02;5;03;1;Skotnica;0814145;0814062;2025-01-01
12;02;02;5;03;1;Kamieniec;0814292;0814205;2025-01-01
12;02;06;2;03;1;Grabie;0821100;0821062;2025-01-01
12;16;03;2;03;1;Wychylówki;0822392;0822357;2025-01-01
12;16;03;2;03;1;Katary;0822699;0822624;2025-01-01
12;01;06;5;03;1;Podgródek;0824617;0824570;2025-01-01
12;04;05;2;03;1;Bucze;0825670;0825611;2025-01-01
12;12;07;5;03;1;Radocha;0224544;0224840;2025-01-01
12;18;10;2;03;1;Biała Droga;0076090;0075972;2025-01-01
12;18;10;2;03;1;Korcza;0076109;0075972;2025-01-01
12;10;09;2;03;1;Kamieńczyk;0447480;0447451;2025-01-01
12;13;08;2;03;1;Łowiczki Księże;0065590;0065519;2025-01-01
12;15;08;2;03;1;U Bartonków;0077296;0076990;2025-01-01
12;15;08;2;03;1;U Kocurków;0077304;0076990;2025-01-01
12;15;08;2;03;1;U Orawców;0077310;0076990;2025-01-01
12;13;06;2;03;1;Czerna;0063822;0063779;2025-01-01
12;13;06;2;03;1;Skotnica;0063845;0063779;2025-01-01
12;13;06;2;03;1;Maśloch;0064158;0064106;2025-01-01
12;13;06;2;03;1;Borowiec;0064193;0064164;2025-01-01
12;15;07;2;03;1;Spyrki;0070443;0069575;2025-01-01
12;18;07;2;03;1;Zalesie;0071282;0071052;2025-01-01
12;18;07;2;03;1;Zalipie;0071299;0071052;2025-01-01
12;18;07;2;03;1;Wronówka;0071454;0071307;2025-01-01
12;15;09;2;03;1;Nizień;0079020;0078812;2025-01-01
12;06;01;2;03;1;Kępa;0315927;0315548;2025-01-01
12;18;01;5;03;1;Młockówka;0992131;0045333;2025-01-01
12;09;06;2;03;1;Kobylak;0994510;0333990;2025-01-01
12;09;06;2;03;1;Wądoły;0994555;0333842;2025-01-01
12;09;06;2;03;1;Łysa Góra Pierwsza;0333902;0333842;2025-01-01
12;15;08;2;03;1;Budowna;0994644;0076990;2025-01-01
12;15;08;2;03;1;Giertugowa;0994727;0077356;2025-01-01
12;15;08;2;03;1;Kiczorka;0994785;0077356;2025-01-01
12;15;08;2;03;1;Kolisty Groń;0994822;0077356;2025-01-01
12;15;08;2;03;1;Mazurowy Potok;0994957;0077356;2025-01-01
12;15;08;2;03;1;Mleczna;0994963;0077356;2025-01-01
12;15;08;2;03;1;Morawy;0994970;0077356;2025-01-01
12;15;08;2;03;1;Mylne Młaki;0994992;0077356;2025-01-01
12;15;08;2;03;1;Brzeg;0077400;0077356;2025-01-01
12;15;08;2;03;1;Giertugi;0077480;0077356;2025-01-01
12;15;08;2;03;1;Podsot;0995201;0077356;2025-01-01
12;15;08;2;03;1;Podświaniarka;0995218;0077356;2025-01-01
12;15;08;2;03;1;Sitarka;0995247;0076990;2025-01-01
12;15;08;2;03;1;Za Madejką;0995483;0077356;2025-01-01
12;15;08;2;03;1;Zakamień;0995537;0077356;2025-01-01
12;16;15;5;03;1;Podchorążec;0838370;0838335;2025-01-01
12;01;08;2;03;1;Wichraż;0838861;0838849;2025-01-01
12;18;01;5;03;1;Praciaki;0045669;0045333;2025-01-01
12;18;01;5;03;1;Skornica;0046166;0046048;2025-01-01
12;15;03;2;03;1;Polany;0049874;0049466;2025-01-01
12;10;12;2;03;1;Margań Wyżna;0455172;0454994;2025-01-01
12;11;09;2;03;1;Koszary;0457225;0457171;2025-01-01
12;11;10;2;03;1;Osobie;0457870;0457580;2025-01-01
12;07;09;2;03;1;Kasina Górna;0451091;0450708;2025-01-01
12;07;09;2;03;1;Burdziany;0451139;0450708;2025-01-01
12;07;09;2;03;1;Żaby;0451270;0450708;2025-01-01
12;07;09;2;03;1;Fornale;0451330;0450708;2025-01-01
12;07;09;2;03;1;Ksiki;0451487;0451429;2025-01-01
12;07;09;2;03;1;Rogi;0451375;0450708;2025-01-01
12;07;09;2;03;1;Rusiny;0451381;0450708;2025-01-01
12;18;06;2;03;1;Kaniów;0067731;0067613;2025-01-01
12;15;07;2;03;1;Granica;0069434;0069144;2025-01-01
12;15;07;2;03;1;Polanki;0069463;0069144;2025-01-01
12;15;07;2;03;1;Polany;0069552;0069492;2025-01-01
12;18;03;5;03;1;Czerna;0056957;0056928;2025-01-01
12;18;03;5;03;1;Zastawiska;0057000;0056928;2025-01-01
12;13;04;5;03;1;Chybiny;0057342;0057247;2025-01-01
12;13;04;5;03;1;Kanada;0057566;0057520;2025-01-01
12;07;08;2;03;1;Zagórów;0449622;0449496;2025-01-01
12;07;09;2;03;1;Kasina Dolna;0450714;0450708;2025-01-01
12;07;09;2;03;1;Turonie;0450884;0450708;2025-01-01
12;14;05;5;03;1;Kresy;0332080;0332044;2025-01-01
12;14;06;2;03;1;Wzorki;0333530;0333523;2025-01-01
12;09;07;5;03;1;Kozówka;0337030;0336674;2025-01-01
12;09;07;5;03;1;Brzezina;0337099;0337047;2025-01-01
12;15;05;2;03;1;Zawadówka;0432580;0432159;2025-01-01
12;09;09;2;03;1;Lanckorona;0343496;0343059;2025-01-01
12;06;16;2;03;1;Łączki;0343668;0343651;2025-01-01
12;07;04;2;03;1;Abramowice;0430700;0430686;2025-01-01
12;15;05;2;03;1;Na Groniu;0431409;0431007;2025-01-01
12;07;05;2;03;1;Wyrębiska;0433963;0433762;2025-01-01
12;18;01;5;03;1;Pracica;0992148;0045333;2025-01-01
12;18;01;5;03;1;Równice;0992154;0045333;2025-01-01
12;05;09;2;03;1;Jasionka;0464805;0464797;2025-01-01
12;05;09;2;03;1;Dragaszów;0465012;0464998;2025-01-01
12;07;09;2;03;1;Chęcie;0451145;0450708;2025-01-01
12;07;09;2;03;1;Skowronki;0451234;0450708;2025-01-01
12;07;09;2;03;1;Skwarczki;0451240;0450708;2025-01-01
12;07;09;2;03;1;Ziemianiny;0451263;0450708;2025-01-01
12;07;09;2;03;1;Pyrze;0451470;0451429;2025-01-01
12;15;08;2;03;1;Bubiakowa;0994638;0077356;2025-01-01
12;15;08;2;03;1;Kobiele;0994816;0077356;2025-01-01
12;15;08;2;03;1;Malicka;0994911;0076990;2025-01-01
12;15;08;2;03;1;Marki;0994934;0077356;2025-01-01
12;15;08;2;03;1;Krzonka;0077511;0077356;2025-01-01
12;15;08;2;03;1;Maliki;0077540;0077356;2025-01-01
12;15;08;2;03;1;Sałaciaki;0078290;0077356;2025-01-01
12;15;08;2;03;1;Polaki;0995224;0077356;2025-01-01
12;15;08;2;03;1;Sitarze;0995253;0077356;2025-01-01
12;15;08;2;03;1;Średnie;0995313;0077356;2025-01-01
12;15;08;2;03;1;U Kowali;0995394;0076990;2025-01-01
12;15;08;2;03;1;U Sołtysa;0995425;0076990;2025-01-01
12;15;08;2;03;1;W Potoku;0995448;0077356;2025-01-01
12;15;08;2;03;1;Zielone Osiedle;0995572;0077356;2025-01-01
12;09;06;2;03;1;Psiara;0994549;0333842;2025-01-01
12;09;06;2;03;1;Wieś Druga;0333931;0333842;2025-01-01
12;18;10;2;03;1;Kresy;0075558;0075481;2025-01-01
12;13;05;2;03;1;Gadziniec;0075713;0075660;2025-01-01
12;06;01;2;03;1;Zagórze;0316045;0315991;2025-01-01
12;19;02;2;03;1;Wólka Zręczycka;0318564;0318972;2025-01-01
12;06;03;2;03;1;Wymysłów;0320302;0320271;2025-01-01
12;14;01;2;03;1;Wysiółek Biórkowski;0322815;0322809;2025-01-01
12;14;01;2;03;1;Stawik;0323737;0323720;2025-01-01
12;06;06;5;03;1;Stawiska;0324270;0324240;2025-01-01
12;06;06;5;03;1;Galman;0324464;0324458;2025-01-01
12;06;06;5;03;1;Głuchówki;0324725;0324702;2025-01-01
12;06;08;2;03;1;Prawda;0326210;0326173;2025-01-01
12;09;03;5;03;1;Bulina;0328048;0328002;2025-01-01
12;18;01;5;03;1;Potok;0045072;0045014;2025-01-01
12;18;01;5;03;1;Potrójna;0045652;0045333;2025-01-01
12;18;01;5;03;1;Podolszyny;0045793;0045681;2025-01-01
12;10;11;5;03;1;Międzymostki;0454770;0454741;2025-01-01
12;11;10;2;03;1;Twarogi;0457886;0457580;2025-01-01
12;11;10;2;03;1;Jamne;0458220;0457900;2025-01-01
12;17;05;2;03;1;Kule;0468789;0468737;2025-01-01
12;10;04;2;03;1;Zagórze;0427514;0427299;2025-01-01
12;10;04;2;03;1;Piekiełko;0428650;0428554;2025-01-01
12;11;05;2;03;1;Marchewki;0429565;0429453;2025-01-01
12;10;04;2;03;1;Zagórze;0428672;0428554;2025-01-01
12;18;05;2;03;1;Jamnik;0062840;0062700;2025-01-01
12;18;04;2;03;1;Kopań;0058488;0058376;2025-01-01
12;17;03;2;03;1;Rynias;0418461;0418366;2025-01-01
12;15;08;2;03;1;Gołynia;0077876;0077356;2025-01-01
12;15;08;2;03;1;Hrabkowa;0077899;0077356;2025-01-01
12;15;08;2;03;1;Łabędzie;0078054;0077356;2025-01-01
12;15;08;2;03;1;Ryżowana;0078284;0077356;2025-01-01
12;15;08;2;03;1;Barańcowa;0077729;0077356;2025-01-01
12;15;08;2;03;1;Figury;0077847;0077356;2025-01-01
12;07;06;2;03;1;Chumowo;0437412;0437398;2025-01-01
12;10;03;2;03;1;Glinik;0988939;0426360;2025-01-01
12;09;03;5;03;1;Styrek;0328367;0328261;2025-01-01
12;11;06;2;03;1;Kąty;0436967;0436743;2025-01-01
12;10;07;5;03;1;Pod Kamienną;0437292;0437286;2025-01-01
12;11;07;2;03;1;Styrułowa Polana;0441000;0440791;2025-01-01
12;15;08;2;03;1;Kalina Górna;0077965;0077356;2025-01-01
12;15;08;2;03;1;Błędna;0077741;0077356;2025-01-01
12;15;08;2;03;1;Dolina;0077824;0077356;2025-01-01
12;15;08;2;03;1;Dolinka;0077830;0077356;2025-01-01
12;18;05;2;03;1;Leśniówka;0063390;0063294;2025-01-01
12;13;05;2;03;1;Pod Czarnym Lasem;0063561;0063414;2025-01-01
12;12;03;2;03;1;Pniaki;0213032;0213003;2025-01-01
12;12;03;2;03;1;Ogranicznik;0213121;0213115;2025-01-01
12;03;03;5;03;1;Brzezinki;0213517;0213440;2025-01-01
12;03;03;5;03;1;Simota;0213612;0213530;2025-01-01
12;19;01;2;03;1;Zborówek;0315465;0315420;2025-01-01
12;06;01;2;03;1;Jesionka;0315985;0315979;2025-01-01
12;06;03;2;03;1;Góry;0320288;0320271;2025-01-01
12;06;06;5;03;1;Tataruchy;0324978;0324910;2025-01-01
12;02;07;2;03;1;Zakręcie;0832002;0831942;2025-01-01
12;02;07;2;03;1;Natków;0832143;0832090;2025-01-01
12;18;09;5;03;1;Łysa Góra;0074464;0074346;2025-01-01
12;16;12;2;03;1;Wyspa;0835696;0835680;2025-01-01
12;16;15;5;03;1;Piaski;0838364;0838335;2025-01-01
12;15;07;2;03;1;Potok;0069569;0069492;2025-01-01
12;15;07;2;03;1;Jaworzyna Pierwsza;0070360;0069575;2025-01-01
12;15;07;2;03;1;Mierkówka;0070408;0069575;2025-01-01
12;15;07;2;03;1;Topory;0070495;0069575;2025-01-01
12;18;09;5;03;1;Barańciak;0074100;0073944;2025-01-01
12;01;07;2;03;1;Bełch;0830150;0830121;2025-01-01
12;02;01;2;03;1;Czarnawa;0813625;0813513;2025-01-01
12;02;01;2;03;1;Zaszuminie;0813654;0813513;2025-01-01
12;02;01;2;03;1;Kamieniec;0813810;0813720;2025-01-01
12;01;06;5;03;1;Kopaliny Pogwizdowskie;0824675;0824623;2025-01-01
12;04;05;2;03;1;Borek;0825663;0825611;2025-01-01
